Area Code,Coffee or Tea,Date,Dice:,Market,Market Size,Product,Product Type,Slice:,St,ST ,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Coffee Sales %,Cogs,Control Line- Average: Coffee as % of Sales,Inventory,Margin,Marketing,Number of Records,Profit,Profit %,Profit % Color Density,Sales,Sales + Profit,"Sales, Margin or Profit",Tea Sales,TeaCoffeeSales,Total Expenses
603,Tea,12/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Darjeeling,Tea,East,New H,NH,New Hampshire,Regular,10,30,20,40,,,16,,851,25,4,1,10,0.243902439,0.073170732,41,51,41,41,41,15
959,Tea,12/1/2012 12:00:00 AM,Connecticut,East,Small Market,Green Tea,Tea,East,Conne,CT,Connecticut,Regular,30,50,40,80,,,33,,818,49,9,1,28,0.341463415,0.102439024,82,110,82,82,82,21
603,Tea,12/1/2012 12:00:00 AM,New Hampshire,East,Small Market,Green Tea,Tea,East,New H,NH,New Hampshire,Regular,0,40,30,40,,,0,,344,43,0,1,32,0.744186047,0.223255814,43,75,43,43,43,11
318,Coffee,12/1/2012 12:00:00 AM,Louisiana,South,Small Market,Colombian,Coffee,South,Louis,LA,Louisiana,Regular,50,90,70,140,120,1,49,1,845,71,13,1,46,0.383333333,0.115,120,166,120,,120,25
505,Coffee,12/1/2012 12:00:00 AM,New Mexico,South,Small Market,Colombian,Coffee,South,New M,NM,New Mexico,Regular,50,90,50,140,122,1,48,1,462,74,15,1,27,0.221311475,0.066393443,122,149,122,,122,47
405,Coffee,12/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Colombian,Coffee,South,Oklah,OK,Oklahoma,Regular,90,130,100,220,185,1,81,1,551,104,26,1,66,0.356756757,0.107027027,185,251,185,,185,38
985,Coffee,12/1/2012 12:00:00 AM,Louisiana,South,Small Market,Caffe Latte,Espresso,South,Louis,LA,Louisiana,Regular,40,60,0,100,131,1,55,1,-1053,76,49,1,-3,-0.022900763,-0.006870229,131,128,131,,131,79
505,Coffee,12/1/2012 12:00:00 AM,New Mexico,South,Small Market,Caffe Latte,Espresso,South,New M,NM,New Mexico,Regular,10,20,-10,30,45,1,20,1,-598,25,7,1,-15,-0.333333333,-0.1,45,30,45,,45,40
918,Coffee,12/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Caffe Latte,Espresso,South,Oklah,OK,Oklahoma,Regular,100,140,90,240,320,1,134,1,-2248,186,41,1,121,0.378125,0.1134375,320,441,320,,320,65
985,Coffee,12/1/2012 12:00:00 AM,Louisiana,South,Small Market,Caffe Mocha,Espresso,South,Louis,LA,Louisiana,Regular,30,50,20,80,107,1,41,1,320,66,12,1,31,0.289719626,0.086915888,107,138,107,,107,35
505,Coffee,12/1/2012 12:00:00 AM,New Mexico,South,Small Market,Caffe Mocha,Espresso,South,New M,NM,New Mexico,Regular,30,60,10,90,118,1,49,1,335,69,44,1,-5,-0.042372881,-0.012711864,118,113,118,,118,74
580,Coffee,12/1/2012 12:00:00 AM,Oklahoma,South,Small Market,Caffe Mocha,Espresso,South,Oklah,OK,Oklahoma,Regular,20,30,20,50,73,1,29,1,490,44,8,1,24,0.328767123,0.098630137,73,97,73,,73,20
503,Coffee,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Amaretto,Coffee,West,Orego,OR,Oregon,Regular,50,80,20,130,112,1,47,1,521,65,42,1,-7,-0.0625,-0.01875,112,105,112,,112,72
435,Coffee,12/1/2012 12:00:00 AM,Utah,West,Small Market,Amaretto,Coffee,West,Utah,UT,Utah,Regular,70,90,50,160,139,1,63,1,1075,76,19,1,36,0.258992806,0.077697842,139,175,139,,139,40
775,Coffee,12/1/2012 12:00:00 AM,Nevada,West,Small Market,Colombian,Coffee,West,Nevad,NV,Nevada,Regular,40,60,20,100,88,1,39,1,250,49,14,1,1,0.011363636,0.003409091,88,89,88,,88,48
503,Coffee,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Colombian,Coffee,West,Orego,OR,Oregon,Regular,40,70,20,110,98,1,41,1,482,57,13,1,1,0.010204082,0.003061224,98,99,98,,98,56
801,Coffee,12/1/2012 12:00:00 AM,Utah,West,Small Market,Colombian,Coffee,West,Utah,UT,Utah,Regular,50,80,50,130,114,1,49,1,392,65,16,1,21,0.184210526,0.055263158,114,135,114,,114,44
253,Coffee,12/1/2012 12:00:00 AM,Washington,West,Small Market,Colombian,Coffee,West,Washi,WA,Washington,Regular,80,120,80,200,176,1,72,1,461,104,23,1,58,0.329545455,0.098863636,176,234,176,,176,46
702,Coffee,12/1/2012 12:00:00 AM,Nevada,West,Small Market,Caffe Latte,Espresso,West,Nevad,NV,Nevada,Regular,0,40,30,40,43,1,0,1,344,43,0,1,31,0.720930233,0.216279070,43,74,43,,43,12
971,Coffee,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Caffe Latte,Espresso,West,Orego,OR,Oregon,Regular,40,50,10,90,103,1,46,1,422,57,17,1,6,0.058252427,0.017475728,103,109,103,,103,51
435,Coffee,12/1/2012 12:00:00 AM,Utah,West,Small Market,Caffe Latte,Espresso,West,Utah,UT,Utah,Regular,30,40,30,70,77,1,31,1,844,46,8,1,26,0.337662338,0.101298701,77,103,77,,77,20
253,Coffee,12/1/2012 12:00:00 AM,Washington,West,Small Market,Caffe Latte,Espresso,West,Washi,WA,Washington,Regular,20,30,20,50,56,1,24,1,567,32,7,1,13,0.232142857,0.069642857,56,69,56,,56,19
775,Coffee,12/1/2012 12:00:00 AM,Nevada,West,Small Market,Caffe Mocha,Espresso,West,Nevad,NV,Nevada,Regular,10,20,10,30,41,1,16,1,851,25,4,1,10,0.243902439,0.073170732,41,51,41,,41,15
503,Coffee,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Caffe Mocha,Espresso,West,Orego,OR,Oregon,Regular,50,70,40,120,127,1,54,1,424,73,17,1,28,0.220472441,0.066141732,127,155,127,,127,45
435,Coffee,12/1/2012 12:00:00 AM,Utah,West,Small Market,Caffe Mocha,Espresso,West,Utah,UT,Utah,Regular,90,110,70,200,214,1,94,1,540,120,31,1,77,0.359813084,0.107943925,214,291,214,,214,43
509,Coffee,12/1/2012 12:00:00 AM,Washington,West,Small Market,Caffe Mocha,Espresso,West,Washi,WA,Washington,Regular,60,80,30,140,145,1,65,1,403,80,24,1,23,0.158620690,0.047586207,145,168,145,,145,57
702,Tea,12/1/2012 12:00:00 AM,Nevada,West,Small Market,Darjeeling,Tea,West,Nevad,NV,Nevada,Regular,180,240,150,420,,,247,,1744,329,81,1,215,0.373263889,0.111979167,576,791,576,576,576,114
971,Tea,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Darjeeling,Tea,West,Orego,OR,Oregon,Regular,20,30,30,50,,,29,,490,44,8,1,25,0.342465753,0.102739726,73,98,73,73,73,19
435,Tea,12/1/2012 12:00:00 AM,Utah,West,Small Market,Darjeeling,Tea,West,Utah,UT,Utah,Regular,30,50,0,80,,,49,,335,69,44,1,-4,-0.033898305,-0.010169492,118,114,118,118,118,73
509,Tea,12/1/2012 12:00:00 AM,Washington,West,Small Market,Darjeeling,Tea,West,Washi,WA,Washington,Regular,30,40,20,70,,,41,,320,66,12,1,30,0.280373832,0.084112150,107,137,107,107,107,36
702,Tea,12/1/2012 12:00:00 AM,Nevada,West,Small Market,Earl Grey,Tea,West,Nevad,NV,Nevada,Regular,180,180,100,360,,,250,,1820,251,70,1,157,0.313373253,0.094011976,501,658,501,501,501,94
971,Tea,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Earl Grey,Tea,West,Orego,OR,Oregon,Regular,60,100,60,160,,,88,,817,133,29,1,73,0.330316742,0.099095023,221,294,221,221,221,60
801,Tea,12/1/2012 12:00:00 AM,Utah,West,Small Market,Earl Grey,Tea,West,Utah,UT,Utah,Regular,20,40,10,60,,,38,,256,51,12,1,12,0.134831461,0.040449438,89,101,89,89,89,39
509,Tea,12/1/2012 12:00:00 AM,Washington,West,Small Market,Earl Grey,Tea,West,Washi,WA,Washington,Regular,30,40,20,70,,,43,,466,63,13,1,28,0.264150943,0.079245283,106,134,106,106,106,35
775,Tea,12/1/2012 12:00:00 AM,Nevada,West,Small Market,Green Tea,Tea,West,Nevad,NV,Nevada,Regular,210,-210,-320,0,,,294,,8252,-294,111,1,-408,-13.161290323,-3.948387097,31,-377,31,31,31,145
503,Tea,12/1/2012 12:00:00 AM,Oregon,West,Small Market,Green Tea,Tea,West,Orego,OR,Oregon,Regular,90,140,100,230,,,134,,690,186,41,1,121,0.378125,0.1134375,320,441,320,320,320,65
435,Tea,12/1/2012 12:00:00 AM,Utah,West,Small Market,Green Tea,Tea,West,Utah,UT,Utah,Regular,10,20,0,30,,,20,,218,25,7,1,-15,-0.333333333,-0.1,45,30,45,45,45,40
360,Tea,12/1/2012 12:00:00 AM,Washington,West,Small Market,Green Tea,Tea,West,Washi,WA,Washington,Regular,40,50,-10,90,,,55,,627,76,49,1,-3,-0.022900763,-0.006870229,131,128,131,131,131,79
719,Coffee,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Decaf Irish Cream,Coffee,Central,Color,CO,Colorado,Decaf,100,140,110,240,262,1,95,1,821,139,26,1,157,0.599236641,0.179770992,262,419,262,,262,40
217,Coffee,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Decaf Irish Cream,Coffee,Central,Illin,IL,Illinois,Decaf,100,140,100,240,262,1,95,1,608,139,30,1,136,0.519083969,0.155725191,262,398,262,,262,55
513,Coffee,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Decaf Irish Cream,Coffee,Central,Ohio,OH,Ohio,Decaf,60,90,20,150,168,1,63,1,435,87,57,1,0,0,0,168,168,168,,168,91
719,Coffee,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Decaf Espresso,Espresso,Central,Color,CO,Colorado,Decaf,80,130,80,210,201,1,72,1,558,108,23,1,83,0.412935323,0.123880597,201,284,201,,201,58
773,Coffee,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Decaf Espresso,Espresso,Central,Illin,IL,Illinois,Decaf,260,270,180,530,510,1,228,1,1459,228,63,1,218,0.427450980,0.128235294,510,728,510,,510,92
937,Coffee,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Decaf Espresso,Espresso,Central,Ohio,OH,Ohio,Decaf,60,90,40,150,145,1,58,1,338,72,22,1,25,0.172413793,0.051724138,145,170,145,,145,59
720,Tea,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Chamomile,Herbal Tea,Central,Color,CO,Colorado,Decaf,140,160,110,300,,,170,,1091,171,47,1,154,0.403141361,0.120942408,382,536,382,382,382,76
773,Tea,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Chamomile,Herbal Tea,Central,Illin,IL,Illinois,Decaf,70,120,100,190,,,89,,777,130,24,1,148,0.604081633,0.181224490,245,393,245,245,245,37
567,Tea,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Chamomile,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,20,50,50,70,,,32,,456,48,8,1,45,0.5,0.15,90,135,90,90,90,20
720,Tea,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Lemon,Herbal Tea,Central,Color,CO,Colorado,Decaf,50,80,20,130,,,63,,435,87,57,1,0,0,0,168,168,168,168,168,91
773,Tea,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Lemon,Herbal Tea,Central,Illin,IL,Illinois,Decaf,70,90,60,160,,,83,,623,107,27,1,106,0.497652582,0.149295775,213,319,213,213,213,41
614,Tea,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Lemon,Herbal Tea,Central,Ohio,OH,Ohio,Decaf,20,50,50,70,,,32,,821,48,8,1,45,0.5,0.15,90,135,90,90,90,20
970,Tea,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Mint,Herbal Tea,Central,Color,CO,Colorado,Decaf,50,70,40,120,,,60,,336,80,19,1,51,0.324840764,0.097452229,157,208,157,157,157,49
224,Tea,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Mint,Herbal Tea,Central,Illin,IL,Illinois,Decaf,80,120,100,200,,,95,,821,139,26,1,157,0.599236641,0.179770992,262,419,262,262,262,40
386,Coffee,1/1/2013 12:00:00 AM,Florida,East,Major Market,Decaf Irish Cream,Coffee,East,Flori,FL,Florida,Decaf,80,110,70,190,224,1,84,1,500,116,26,1,104,0.464285714,0.139285714,224,328,224,,224,51
305,Coffee,1/1/2013 12:00:00 AM,Florida,East,Major Market,Decaf Espresso,Espresso,East,Flori,FL,Florida,Decaf,70,100,60,170,201,1,77,1,432,103,25,1,78,0.388059701,0.116417910,201,279,201,,201,56
850,Tea,1/1/2013 12:00:00 AM,Florida,East,Major Market,Chamomile,Herbal Tea,East,Flori,FL,Florida,Decaf,30,50,30,80,,,48,,623,62,15,1,53,0.430894309,0.129268293,123,176,123,123,123,29
904,Tea,1/1/2013 12:00:00 AM,Florida,East,Major Market,Lemon,Herbal Tea,East,Flori,FL,Florida,Decaf,40,50,20,90,,,54,,312,66,20,1,20,0.149253731,0.044776119,134,154,134,134,134,56
781,Tea,1/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Lemon,Herbal Tea,East,Massa,MA,Massachusetts,Decaf,40,60,30,100,,,58,,338,72,22,1,26,0.179310345,0.053793103,145,171,145,145,145,58
516,Tea,1/1/2013 12:00:00 AM,New York,East,Major Market,Lemon,Herbal Tea,East,New Y,NY,New York,Decaf,180,190,100,370,,,245,,1419,238,93,1,173,0.320370370,0.096111111,540,713,540,540,540,133
321,Tea,1/1/2013 12:00:00 AM,Florida,East,Major Market,Mint,Herbal Tea,East,Flori,FL,Florida,Decaf,50,60,40,110,,,69,,965,81,21,1,61,0.363095238,0.108928571,168,229,168,168,168,44
516,Tea,1/1/2013 12:00:00 AM,New York,East,Major Market,Mint,Herbal Tea,East,New Y,NY,New York,Decaf,150,-10,-70,140,,,207,,965,-27,64,1,-176,-0.875621891,-0.262686567,201,25,201,201,201,90
361,Coffee,1/1/2013 12:00:00 AM,Texas,South,Major Market,Decaf Irish Cream,Coffee,South,Texas,TX,Texas,Decaf,100,130,100,230,213,1,83,1,623,107,27,1,106,0.497652582,0.149295775,213,319,213,,213,41
409,Coffee,1/1/2013 12:00:00 AM,Texas,South,Major Market,Decaf Espresso,Espresso,South,Texas,TX,Texas,Decaf,40,70,60,110,150,1,54,1,456,80,15,1,84,0.56,0.168,150,234,150,,150,27
281,Tea,1/1/2013 12:00:00 AM,Texas,South,Major Market,Chamomile,Herbal Tea,South,Texas,TX,Texas,Decaf,50,80,50,130,,,60,,336,80,19,1,51,0.324840764,0.097452229,157,208,157,157,157,49
254,Tea,1/1/2013 12:00:00 AM,Texas,South,Major Market,Lemon,Herbal Tea,South,Texas,TX,Texas,Decaf,50,80,50,130,,,57,,364,83,18,1,65,0.414012739,0.124203822,157,222,157,157,157,43
310,Coffee,1/1/2013 12:00:00 AM,California,West,Major Market,Decaf Irish Cream,Coffee,West,Calif,CA,California,Decaf,180,-40,-120,140,132,1,144,1,862,-26,47,1,-182,-1.378787879,-0.413636364,132,-50,132,,132,96
951,Coffee,1/1/2013 12:00:00 AM,California,West,Major Market,Decaf Espresso,Espresso,West,Calif,CA,California,Decaf,220,300,200,520,611,1,234,1,1310,312,77,1,316,0.517184943,0.155155483,611,927,611,,611,114
650,Tea,1/1/2013 12:00:00 AM,California,West,Major Market,Chamomile,Herbal Tea,West,Calif,CA,California,Decaf,80,120,100,200,,,95,,821,139,26,1,159,0.606870229,0.182061069,262,421,262,262,262,39
530,Tea,1/1/2013 12:00:00 AM,California,West,Major Market,Lemon,Herbal Tea,West,Calif,CA,California,Decaf,170,220,160,390,,,207,,965,245,64,1,249,0.492094862,0.147628458,506,755,506,506,506,89
650,Tea,1/1/2013 12:00:00 AM,California,West,Major Market,Mint,Herbal Tea,West,Calif,CA,California,Decaf,70,90,60,160,,,83,,623,107,27,1,104,0.488262911,0.146478873,213,317,213,213,213,42
719,Coffee,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Amaretto,Coffee,Central,Color,CO,Colorado,Regular,90,130,100,220,245,1,89,1,777,130,24,1,146,0.595918367,0.178775510,245,391,245,,245,38
330,Coffee,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Amaretto,Coffee,Central,Ohio,OH,Ohio,Regular,60,80,50,140,157,1,60,1,336,80,19,1,53,0.337579618,0.101273885,157,210,157,,157,48
720,Coffee,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Colombian,Coffee,Central,Color,CO,Colorado,Regular,80,110,80,190,213,1,83,1,623,107,27,1,106,0.497652582,0.149295775,213,319,213,,213,41
815,Coffee,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Colombian,Coffee,Central,Illin,IL,Illinois,Regular,150,210,130,360,386,1,144,1,862,201,47,1,173,0.448186528,0.134455959,386,559,386,,386,94
614,Coffee,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Colombian,Coffee,Central,Ohio,OH,Ohio,Regular,60,80,50,140,157,1,57,1,364,83,18,1,65,0.414012739,0.124203822,157,222,157,,157,43
720,Coffee,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Caffe Mocha,Espresso,Central,Color,CO,Colorado,Regular,60,90,70,150,150,1,54,1,456,80,15,1,84,0.56,0.168,150,234,150,,150,27
312,Coffee,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Caffe Mocha,Espresso,Central,Illin,IL,Illinois,Regular,270,370,260,640,611,1,234,1,1310,312,77,1,316,0.517184943,0.155155483,611,927,611,,611,114
234,Coffee,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Caffe Mocha,Espresso,Central,Ohio,OH,Ohio,Regular,190,210,140,400,382,1,170,1,1091,171,47,1,154,0.403141361,0.120942408,382,536,382,,382,76
719,Tea,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Darjeeling,Tea,Central,Color,CO,Colorado,Regular,40,70,20,110,,,58,,338,72,22,1,26,0.179310345,0.053793103,145,171,145,145,145,58
217,Tea,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Darjeeling,Tea,Central,Illin,IL,Illinois,Regular,40,70,50,110,,,54,,456,80,15,1,83,0.553333333,0.166,150,233,150,150,150,28
513,Tea,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Darjeeling,Tea,Central,Ohio,OH,Ohio,Regular,70,110,60,180,,,84,,651,126,27,1,106,0.451063830,0.135319149,235,341,235,235,235,61
719,Tea,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Earl Grey,Tea,Central,Color,CO,Colorado,Regular,50,70,40,120,,,64,,965,76,19,1,56,0.356687898,0.107006369,157,213,157,157,157,42
815,Tea,1/1/2013 12:00:00 AM,Illinois,Central,Major Market,Earl Grey,Tea,Central,Illin,IL,Illinois,Regular,60,90,40,150,,,72,,558,108,23,1,84,0.417910448,0.125373134,201,285,201,201,201,57
567,Tea,1/1/2013 12:00:00 AM,Ohio,Central,Major Market,Earl Grey,Tea,Central,Ohio,OH,Ohio,Regular,70,100,60,170,,,84,,500,116,26,1,104,0.464285714,0.139285714,224,328,224,224,224,51
303,Tea,1/1/2013 12:00:00 AM,Colorado,Central,Major Market,Green Tea,Tea,Central,Color,CO,Colorado,Regular,30,50,30,80,,,44,,623,56,14,1,47,0.419642857,0.125892857,112,159,112,112,112,27
813,Coffee,1/1/2013 12:00:00 AM,Florida,East,Major Market,Colombian,Coffee,East,Flori,FL,Florida,Regular,80,110,70,190,235,1,84,1,651,126,27,1,106,0.451063830,0.135319149,235,341,235,,235,61
413,Coffee,1/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Colombian,Coffee,East,Massa,MA,Massachusetts,Regular,60,400,360,460,553,1,72,1,558,422,23,1,572,1.034358047,0.310307414,553,1125,553,,553,58
518,Coffee,1/1/2013 12:00:00 AM,New York,East,Major Market,Colombian,Coffee,East,New Y,NY,New York,Regular,260,380,260,640,759,1,271,1,2101,407,94,1,408,0.537549407,0.161264822,759,1167,759,,759,152
239,Coffee,1/1/2013 12:00:00 AM,Florida,East,Major Market,Caffe Mocha,Espresso,East,Flori,FL,Florida,Regular,70,110,30,180,213,1,79,1,551,111,72,1,14,0.065727700,0.019718310,213,227,213,,213,107
617,Coffee,1/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Caffe Mocha,Espresso,East,Massa,MA,Massachusetts,Regular,60,60,-10,120,141,1,63,1,435,63,57,1,-36,-0.255319149,-0.076595745,141,105,141,,141,90
516,Coffee,1/1/2013 12:00:00 AM,New York,East,Major Market,Caffe Mocha,Espresso,East,New Y,NY,New York,Regular,100,-50,-170,50,68,1,105,1,725,-44,95,1,-268,-3.941176471,-1.182352941,68,-200,68,,68,134
617,Coffee,1/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Regular Espresso,Espresso,East,Massa,MA,Massachusetts,Regular,160,170,110,330,382,1,170,1,1091,171,47,1,156,0.408376963,0.122513089,382,538,382,,382,75
516,Coffee,1/1/2013 12:00:00 AM,New York,East,Major Market,Regular Espresso,Espresso,East,New Y,NY,New York,Regular,210,270,200,480,548,1,228,1,1459,262,63,1,273,0.498175182,0.149452555,548,821,548,,548,91
239,Tea,1/1/2013 12:00:00 AM,Florida,East,Major Market,Darjeeling,Tea,East,Flori,FL,Florida,Regular,30,50,40,80,,,32,,821,48,8,1,44,0.488888889,0.146666667,90,134,90,90,90,21
781,Tea,1/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Darjeeling,Tea,East,Massa,MA,Massachusetts,Regular,30,50,40,80,,,32,,821,48,8,1,45,0.5,0.15,90,135,90,90,90,20
607,Tea,1/1/2013 12:00:00 AM,New York,East,Major Market,Darjeeling,Tea,East,New Y,NY,New York,Regular,100,150,120,250,,,95,,821,139,26,1,157,0.599236641,0.179770992,262,419,262,262,262,40
716,Tea,1/1/2013 12:00:00 AM,New York,East,Major Market,Earl Grey,Tea,East,New Y,NY,New York,Regular,90,140,110,230,,,89,,777,130,24,1,146,0.595918367,0.178775510,245,391,245,245,245,38
239,Tea,1/1/2013 12:00:00 AM,Florida,East,Major Market,Green Tea,Tea,East,Flori,FL,Florida,Regular,30,50,40,80,,,33,,777,48,9,1,44,0.483516484,0.145054945,91,135,91,91,91,21
978,Tea,1/1/2013 12:00:00 AM,Massachusetts,East,Major Market,Green Tea,Tea,East,Massa,MA,Massachusetts,Regular,30,50,40,80,,,32,,456,48,8,1,45,0.5,0.15,90,135,90,90,90,20
212,Tea,1/1/2013 12:00:00 AM,New York,East,Major Market,Green Tea,Tea,East,New Y,NY,New York,Regular,50,90,70,140,,,54,,456,80,15,1,84,0.56,0.168,150,234,150,150,150,27
682,Coffee,1/1/2013 12:00:00 AM,Texas,South,Major Market,Colombian,Coffee,South,Texas,TX,Texas,Regular,260,300,220,560,506,1,207,1,965,245,64,1,248,0.490118577,0.147035573,506,754,506,,506,90
806,Coffee,1/1/2013 12:00:00 AM,Texas,South,Major Market,Caffe Latte,Espresso,South,Texas,TX,Texas,Regular,60,90,50,150,201,1,72,1,558,108,23,1,83,0.412935323,0.123880597,201,284,201,,201,58
512,Coffee,1/1/2013 12:00:00 AM,Texas,South,Major Market,Caffe Mocha,Espresso,South,Texas,TX,Texas,Regular,70,110,90,180,245,1,89,1,777,130,24,1,148,0.604081633,0.181224490,245,393,245,,245,37
209,Coffee,1/1/2013 12:00:00 AM,California,West,Major Market,Amaretto,Coffee,West,Calif,CA,California,Regular,110,70,30,180,162,1,95,1,608,50,30,1,-3,-0.018518519,-0.005555556,162,159,162,,162,55
949,Coffee,1/1/2013 12:00:00 AM,California,West,Major Market,Colombian,Coffee,West,Calif,CA,California,Regular,340,500,370,840,759,1,271,1,2101,407,94,1,408,0.537549407,0.161264822,759,1167,759,,759,152
323,Coffee,1/1/2013 12:00:00 AM,California,West,Major Market,Caffe Latte,Espresso,West,Calif,CA,California,Regular,210,220,150,430,510,1,228,1,1459,228,63,1,218,0.427450980,0.128235294,510,728,510,,510,92
530,Coffee,1/1/2013 12:00:00 AM,California,West,Major Market,Caffe Mocha,Espresso,West,Calif,CA,California,Regular,100,140,20,240,280,1,105,1,725,145,95,1,26,0.092857143,0.027857143,280,306,280,,280,134
562,Tea,1/1/2013 12:00:00 AM,California,West,Major Market,Darjeeling,Tea,West,Calif,CA,California,Regular,50,90,80,140,,,89,,777,130,24,1,146,0.595918367,0.178775510,245,391,245,245,245,38
707,Tea,1/1/2013 12:00:00 AM,California,West,Major Market,Earl Grey,Tea,West,Calif,CA,California,Regular,30,60,60,90,,,54,,456,80,15,1,84,0.56,0.168,150,234,150,150,150,27
650,Tea,1/1/2013 12:00:00 AM,California,West,Major Market,Green Tea,Tea,West,Calif,CA,California,Regular,40,80,50,120,,,72,,558,108,23,1,84,0.417910448,0.125373134,201,285,201,201,201,57
515,Coffee,1/1/2013 12:00:00 AM,Iowa,Central,Small Market,Decaf Irish Cream,Coffee,Central,Iowa,IA,Iowa,Decaf,20,30,20,50,60,1,23,1,623,31,7,1,19,0.316666667,0.095,60,79,60,,60,20
314,Coffee,1/1/2013 12:00:00 AM,Missouri,Central,Small Market,Decaf Irish Cream,Coffee,Central,Misso,MO,Missouri,Decaf,80,90,50,170,190,1,78,1,965,92,24,1,73,0.384210526,0.115263158,190,263,190,,190,47
414,Coffee,1/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Irish Cream,Coffee,Central,Wisco,WI,Wisconsin,Decaf,80,100,60,180,201,1,77,1,432,103,25,1,79,0.393034826,0.117910448,201,280,201,,201,55
515,Coffee,1/1/2013 12:00:00 AM,Iowa,Central,Small Market,Decaf Espresso,Espresso,Central,Iowa,IA,Iowa,Decaf,10,40,30,50,48,1,17,1,777,26,4,1,16,0.333333333,0.1,48,64,48,,48,17
573,Coffee,1/1/2013 12:00:00 AM,Missouri,Central,Small Market,Decaf Espresso,Espresso,Central,Misso,MO,Missouri,Decaf,50,80,60,130,128,1,46,1,777,68,12,1,70,0.546875,0.1640625,128,198,128,,128,24
715,Coffee,1/1/2013 12:00:00 AM,Wisconsin,Central,Small Market,Decaf Espresso,Espresso,Central,Wisco,WI,Wisconsin,Decaf,50,70,50,120,123,1,48,1,623,62,15,1,53,0.430894309,0.129268293,123,176,123,,123,29
641,Tea,1/1/2013 12:00:00 AM,Iowa,Central,Small Market,Chamomile,Herbal Tea,Central,Iowa,IA,Iowa,Decaf,200,280,200,480,,,234,,1310,312,77,1,315,0.515548282,0.154664484,611,926,611,611,611,116
573,Tea,1/1/2013 12:00:00 AM,Missouri,Central,Small Market,Chamomile,Herbal Tea,Central,Misso,MO,Missouri,Decaf,30,40,0,70,,,37,,261,53,34,1,-17,-0.168316832,-0.050495050,101,84,101,101,101,67
